question,source,sql
"Show names , results and bulgarian commanders of the battles with no ships lost in the ' var0 ' .",spider,"SELECT BATTLEalias0.BULGARIAN_COMMANDER , BATTLEalias0.NAME , BATTLEalias0.RESULT FROM BATTLE AS BATTLEalias0 EXCEPT SELECT BATTLEalias1.BULGARIAN_COMMANDER , BATTLEalias1.NAME , BATTLEalias1.RESULT FROM BATTLE AS BATTLEalias1 JOIN SHIP AS SHIPalias0 ON SHIPalias0.LOST_IN_BATTLE = BATTLEalias1.ID WHERE SHIPalias0.LOCATION = ""var0"" ;"
What are the notes of the death events which has substring ' var0 ' ?,spider,"SELECT DEATHalias0.NOTE FROM DEATH AS DEATHalias0 WHERE DEATHalias0.NOTE LIKE ""var0"" ;"
what are all the addresses including line 1 and line 2 ?,spider,"SELECT ADDRESSESalias0.LINE_1 , ADDRESSESalias0.LINE_2 FROM ADDRESSES AS ADDRESSESalias0 ;"
What is the first and second line for all addresses ?,spider,"SELECT ADDRESSESalias0.LINE_1 , ADDRESSESalias0.LINE_2 FROM ADDRESSES AS ADDRESSESalias0 ;"
What is the zip code of the address in the city var0 ?,spider,"SELECT ADDRESSESalias0.ZIP_POSTCODE FROM ADDRESSES AS ADDRESSESalias0 WHERE ADDRESSESalias0.CITY = ""var0"" ;"
What is the zip code for var0 ?,spider,"SELECT ADDRESSESalias0.ZIP_POSTCODE FROM ADDRESSES AS ADDRESSESalias0 WHERE ADDRESSESalias0.CITY = ""var0"" ;"
Which department offers the most number of degrees ? List department name and id .,spider,"SELECT DEGREE_PROGRAMSalias0.DEPARTMENT_ID , DEPARTMENTSalias0.DEPARTMENT_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN DEPARTMENTS AS DEPARTMENTSalias0 ON DEPARTMENTSalias0.DEPARTMENT_ID = DEGREE_PROGRAMSalias0.DEPARTMENT_ID GROUP BY DEGREE_PROGRAMSalias0.DEPARTMENT_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
"For each department id , what is the name of the department with the most number of degrees ?",spider,"SELECT DEGREE_PROGRAMSalias0.DEPARTMENT_ID , DEPARTMENTSalias0.DEPARTMENT_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN DEPARTMENTS AS DEPARTMENTSalias0 ON DEPARTMENTSalias0.DEPARTMENT_ID = DEGREE_PROGRAMSalias0.DEPARTMENT_ID GROUP BY DEGREE_PROGRAMSalias0.DEPARTMENT_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
How many departments offer any degree ?,spider,SELECT COUNT( DISTINCT DEGREE_PROGRAMSalias0.DEPARTMENT_ID ) FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ;
How many different departments offer degrees ?,spider,SELECT COUNT( DISTINCT DEGREE_PROGRAMSalias0.DEPARTMENT_ID ) FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ;
How many different degree names are offered ?,spider,SELECT COUNT( DISTINCT DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME ) FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ;
How many different degrees are offered ?,spider,SELECT COUNT( DISTINCT DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME ) FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ;
How many degrees does the var0ing department offer ?,spider,"SELECT COUNT( * ) FROM DEPARTMENTS AS DEPARTMENTSalias0 JOIN DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ON DEPARTMENTSalias0.DEPARTMENT_ID = DEGREE_PROGRAMSalias0.DEPARTMENT_ID WHERE DEPARTMENTSalias0.DEPARTMENT_NAME = ""var0"" ;"
How many degrees does the var0ing department have ?,spider,"SELECT COUNT( * ) FROM DEPARTMENTS AS DEPARTMENTSalias0 JOIN DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ON DEPARTMENTSalias0.DEPARTMENT_ID = DEGREE_PROGRAMSalias0.DEPARTMENT_ID WHERE DEPARTMENTSalias0.DEPARTMENT_NAME = ""var0"" ;"
What are the names and descriptions of all the sections ?,spider,"SELECT SECTIONSalias0.SECTION_DESCRIPTION , SECTIONSalias0.SECTION_NAME FROM SECTIONS AS SECTIONSalias0 ;"
What are the names and descriptions for all the sections ?,spider,"SELECT SECTIONSalias0.SECTION_DESCRIPTION , SECTIONSalias0.SECTION_NAME FROM SECTIONS AS SECTIONSalias0 ;"
What are the names and id of courses having at most var0 sections ?,spider,"SELECT COURSESalias0.COURSE_ID , COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN SECTIONS AS SECTIONSalias0 ON SECTIONSalias0.COURSE_ID = COURSESalias0.COURSE_ID GROUP BY COURSESalias0.COURSE_ID HAVING COUNT( * ) <= var0 ;"
What are the names and ids of every course with less than var0 sections ?,spider,"SELECT COURSESalias0.COURSE_ID , COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN SECTIONS AS SECTIONSalias0 ON SECTIONSalias0.COURSE_ID = COURSESalias0.COURSE_ID GROUP BY COURSESalias0.COURSE_ID HAVING COUNT( * ) <= var0 ;"
List the section_name in reversed lexicographical order .,spider,SELECT SECTIONSalias0.SECTION_NAME FROM SECTIONS AS SECTIONSalias0 ORDER BY SECTIONSalias0.SECTION_NAME DESC ;
What are the names of the sections in reverse alphabetical order ?,spider,SELECT SECTIONSalias0.SECTION_NAME FROM SECTIONS AS SECTIONSalias0 ORDER BY SECTIONSalias0.SECTION_NAME DESC ;
What is the semester which most student registered in ? Show both the name and the id .,spider,"SELECT SEMESTERSalias0.SEMESTER_ID , SEMESTERSalias0.SEMESTER_NAME FROM SEMESTERS AS SEMESTERSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.SEMESTER_ID = SEMESTERSalias0.SEMESTER_ID GROUP BY SEMESTERSalias0.SEMESTER_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
"For each semester , what is the name and id of the one with the most students registered ?",spider,"SELECT SEMESTERSalias0.SEMESTER_ID , SEMESTERSalias0.SEMESTER_NAME FROM SEMESTERS AS SEMESTERSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.SEMESTER_ID = SEMESTERSalias0.SEMESTER_ID GROUP BY SEMESTERSalias0.SEMESTER_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
What is the description of the department whose name has the substring the var0 ?,spider,"SELECT DEPARTMENTSalias0.DEPARTMENT_DESCRIPTION FROM DEPARTMENTS AS DEPARTMENTSalias0 WHERE DEPARTMENTSalias0.DEPARTMENT_NAME LIKE ""var0"" ;"
What is the department description for the one whose name has the word var0 ?,spider,"SELECT DEPARTMENTSalias0.DEPARTMENT_DESCRIPTION FROM DEPARTMENTS AS DEPARTMENTSalias0 WHERE DEPARTMENTSalias0.DEPARTMENT_NAME LIKE ""var0"" ;"
"Who are enrolled in var0 degree programs in one semester ? List the first name , middle name and last name and the id .",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME , STUDENTSalias0.STUDENT_ID FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID GROUP BY STUDENTSalias0.STUDENT_ID HAVING COUNT( * ) = var0 ;"
"What are the first , middle , and last names , along with the ids , of all students who enrolled in var0 degree programs in one semester ?",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME , STUDENTSalias0.STUDENT_ID FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID GROUP BY STUDENTSalias0.STUDENT_ID HAVING COUNT( * ) = var0 ;"
"Who is enrolled in a var0 degree program ? List the first name , middle name , last name .",spider,"SELECT DISTINCT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID JOIN DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME = ""var0"" ;"
"What are the first , middle , and last names for everybody enrolled in a var0s program ?",spider,"SELECT DISTINCT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID JOIN DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME = ""var0"" ;"
Find the kind of program which most number of students are enrolled in ?,spider,SELECT DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
What is the degree summary name that has the most number of students enrolled ?,spider,SELECT DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
Find the program which most number of students are enrolled in . List both the id and the summary .,spider,"SELECT DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID , DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
What is the program id and the summary of the degree that has the most students enrolled ?,spider,"SELECT DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID , DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID GROUP BY DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
"Which student has enrolled for the most times in any program ? List the id , first name , middle name , last name , the number of enrollments and student id .",spider,"SELECT COUNT( * ) , STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME , STUDENTSalias0.STUDENT_ID , STUDENTSalias0.STUDENT_ID FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID GROUP BY STUDENTSalias0.STUDENT_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
"What is the first , middle , and last name , along with the id and number of enrollments , for the student who enrolled the most in any program ?",spider,"SELECT COUNT( * ) , STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME , STUDENTSalias0.STUDENT_ID , STUDENTSalias0.STUDENT_ID FROM STUDENTS AS STUDENTSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias0.STUDENT_ID GROUP BY STUDENTSalias0.STUDENT_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
Which semesters do not have any student enrolled ? List the semester name .,spider,SELECT SEMESTERSalias0.SEMESTER_NAME FROM SEMESTERS AS SEMESTERSalias0 WHERE SEMESTERSalias0.SEMESTER_ID NOT IN ( SELECT STUDENT_ENROLMENTalias0.SEMESTER_ID FROM STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ) ;
What is the name of the semester with no students enrolled ?,spider,SELECT SEMESTERSalias0.SEMESTER_NAME FROM SEMESTERS AS SEMESTERSalias0 WHERE SEMESTERSalias0.SEMESTER_ID NOT IN ( SELECT STUDENT_ENROLMENTalias0.SEMESTER_ID FROM STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ) ;
What are all the course names of the courses which ever have students enrolled in ?,spider,SELECT DISTINCT COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN STUDENT_ENROLMENT_COURSES AS STUDENT_ENROLMENT_COURSESalias0 ON STUDENT_ENROLMENT_COURSESalias0.COURSE_ID = COURSESalias0.COURSE_ID ;
What are the names of all courses that have some students enrolled ?,spider,SELECT DISTINCT COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN STUDENT_ENROLMENT_COURSES AS STUDENT_ENROLMENT_COURSESalias0 ON STUDENT_ENROLMENT_COURSESalias0.COURSE_ID = COURSESalias0.COURSE_ID ;
What's the name of the course with most number of enrollments ?,spider,SELECT COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN STUDENT_ENROLMENT_COURSES AS STUDENT_ENROLMENT_COURSESalias0 ON STUDENT_ENROLMENT_COURSESalias0.COURSE_ID = COURSESalias0.COURSE_ID GROUP BY COURSESalias0.COURSE_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
What is the name of the course with the most students enrolled ?,spider,SELECT COURSESalias0.COURSE_NAME FROM COURSES AS COURSESalias0 JOIN STUDENT_ENROLMENT_COURSES AS STUDENT_ENROLMENT_COURSESalias0 ON STUDENT_ENROLMENT_COURSESalias0.COURSE_ID = COURSESalias0.COURSE_ID GROUP BY COURSESalias0.COURSE_NAME ORDER BY COUNT( * ) DESC LIMIT 1 ;
Find the last name of the students who currently live in the state of North Carolina but have not registered in any degree program .,spider,"SELECT STUDENTSalias0.LAST_NAME FROM STUDENTS AS STUDENTSalias0 JOIN ADDRESSES AS ADDRESSESalias0 ON STUDENTSalias0.CURRENT_ADDRESS_ID = ADDRESSESalias0.ADDRESS_ID WHERE ADDRESSESalias0.STATE_PROVINCE_COUNTY = ""var0"" EXCEPT SELECT DISTINCT STUDENTSalias1.LAST_NAME FROM STUDENTS AS STUDENTSalias1 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias1.STUDENT_ID ;"
What are the last name of the students who live in North Carolina but have not registered in any degree programs ?,spider,"SELECT STUDENTSalias0.LAST_NAME FROM STUDENTS AS STUDENTSalias0 JOIN ADDRESSES AS ADDRESSESalias0 ON STUDENTSalias0.CURRENT_ADDRESS_ID = ADDRESSESalias0.ADDRESS_ID WHERE ADDRESSESalias0.STATE_PROVINCE_COUNTY = ""var0"" EXCEPT SELECT DISTINCT STUDENTSalias1.LAST_NAME FROM STUDENTS AS STUDENTSalias1 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.STUDENT_ID = STUDENTSalias1.STUDENT_ID ;"
Show the date and id of the transcript with at least var0 course results .,spider,"SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE , TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 JOIN TRANSCRIPTS AS TRANSCRIPTSalias0 ON TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID = TRANSCRIPTSalias0.TRANSCRIPT_ID GROUP BY TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID HAVING COUNT( TRANSCRIPT_CONTENTSalias0.* ) >= var0 ;"
What is the date and id of the transcript with at least var0 courses listed ?,spider,"SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE , TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 JOIN TRANSCRIPTS AS TRANSCRIPTSalias0 ON TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID = TRANSCRIPTSalias0.TRANSCRIPT_ID GROUP BY TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID HAVING COUNT( TRANSCRIPT_CONTENTSalias0.* ) >= var0 ;"
What is the phone number of the man with the first name var0 and the last name var1 ?,spider,"SELECT STUDENTSalias0.CELL_MOBILE_NUMBER FROM STUDENTS AS STUDENTSalias0 WHERE STUDENTSalias0.FIRST_NAME = ""var0"" AND STUDENTSalias0.LAST_NAME = ""var1"" ;"
What is the mobile phone number of the student named Timothy var1 ?,spider,"SELECT STUDENTSalias0.CELL_MOBILE_NUMBER FROM STUDENTS AS STUDENTSalias0 WHERE STUDENTSalias0.FIRST_NAME = ""var0"" AND STUDENTSalias0.LAST_NAME = ""var1"" ;"
"Who is the first student to register ? List the first name , middle name and last name .",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 ORDER BY STUDENTSalias0.DATE_FIRST_REGISTERED ASC LIMIT 1 ;"
"What is the first , middle , and last name of the first student to register ?",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 ORDER BY STUDENTSalias0.DATE_FIRST_REGISTERED ASC LIMIT 1 ;"
"Who is the earliest graduate of the school ? List the first name , middle name and last name .",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 ORDER BY STUDENTSalias0.DATE_LEFT ASC LIMIT 1 ;"
"What is the first , middle , and last name of the earliest school graduate ?",spider,"SELECT STUDENTSalias0.FIRST_NAME , STUDENTSalias0.LAST_NAME , STUDENTSalias0.MIDDLE_NAME FROM STUDENTS AS STUDENTSalias0 ORDER BY STUDENTSalias0.DATE_LEFT ASC LIMIT 1 ;"
Whose permanent address is different from his or her current address ? List his or her first name .,spider,SELECT STUDENTSalias0.FIRST_NAME FROM STUDENTS AS STUDENTSalias0 WHERE STUDENTSalias0.PERMANENT_ADDRESS_ID != STUDENTSalias0.CURRENT_ADDRESS_ID ;
What is the first name of the student whose permanent address is different from his or her current one ?,spider,SELECT STUDENTSalias0.FIRST_NAME FROM STUDENTS AS STUDENTSalias0 WHERE STUDENTSalias0.PERMANENT_ADDRESS_ID != STUDENTSalias0.CURRENT_ADDRESS_ID ;
Which address holds the most number of students currently ? List the address id and all lines .,spider,"SELECT ADDRESSESalias0.ADDRESS_ID , ADDRESSESalias0.LINE_1 , ADDRESSESalias0.LINE_2 FROM ADDRESSES AS ADDRESSESalias0 JOIN STUDENTS AS STUDENTSalias0 ON STUDENTSalias0.CURRENT_ADDRESS_ID = ADDRESSESalias0.ADDRESS_ID GROUP BY ADDRESSESalias0.ADDRESS_ID ORDER BY COUNT( * ) DESC LIMIT 1 ;"
"What is the id , line var0 , and line 2 of the address with the most students ?",spider,"SELECT ADDRESSESalias0.ADDRESS_ID , ADDRESSESalias0.LINE_1 , ADDRESSESalias0.LINE_2 FROM ADDRESSES AS ADDRESSESalias0 JOIN STUDENTS AS STUDENTSalias0 ON STUDENTSalias0.CURRENT_ADDRESS_ID = ADDRESSESalias0.ADDRESS_ID GROUP BY ADDRESSESalias0.ADDRESS_ID ORDER BY COUNT( * ) DESC LIMIT var0 ;"
"On average , when were the transcripts printed ?",spider,SELECT AVG( TRANSCRIPTSalias0.TRANSCRIPT_DATE ) FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ;
What is the average transcript date ?,spider,SELECT AVG( TRANSCRIPTSalias0.TRANSCRIPT_DATE ) FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ;
When is the first transcript released ? List the date and details .,spider,"SELECT TRANSCRIPTSalias0.OTHER_DETAILS , TRANSCRIPTSalias0.TRANSCRIPT_DATE FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ORDER BY TRANSCRIPTSalias0.TRANSCRIPT_DATE ASC LIMIT 1 ;"
"What is the earliest date of a transcript release , and what details can you tell me ?",spider,"SELECT TRANSCRIPTSalias0.OTHER_DETAILS , TRANSCRIPTSalias0.TRANSCRIPT_DATE FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ORDER BY TRANSCRIPTSalias0.TRANSCRIPT_DATE ASC LIMIT 1 ;"
How many transcripts are released ?,spider,SELECT COUNT( * ) FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ;
How many transcripts are listed ?,spider,SELECT COUNT( * ) FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ;
What is the last transcript release date ?,spider,SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ORDER BY TRANSCRIPTSalias0.TRANSCRIPT_DATE DESC LIMIT 1 ;
When was the last transcript released ?,spider,SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE FROM TRANSCRIPTS AS TRANSCRIPTSalias0 ORDER BY TRANSCRIPTSalias0.TRANSCRIPT_DATE DESC LIMIT 1 ;
How many times at most can a course enrollment result show in different transcripts ? Also show the course enrollment id .,spider,"SELECT COUNT( TRANSCRIPT_CONTENTSalias0.* ) , TRANSCRIPT_CONTENTSalias0.STUDENT_COURSE_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 GROUP BY STUDENT_COURSE_ID ORDER BY COUNT( TRANSCRIPT_CONTENTSalias0.* ) DESC LIMIT 1 ;"
What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id ?,spider,"SELECT COUNT( TRANSCRIPT_CONTENTSalias0.* ) , TRANSCRIPT_CONTENTSalias0.STUDENT_COURSE_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 GROUP BY STUDENT_COURSE_ID ORDER BY COUNT( TRANSCRIPT_CONTENTSalias0.* ) DESC LIMIT 1 ;"
"Show the date of the transcript which shows the least number of results , also list the id .",spider,"SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE , TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 JOIN TRANSCRIPTS AS TRANSCRIPTSalias0 ON TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID = TRANSCRIPTSalias0.TRANSCRIPT_ID GROUP BY TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID ORDER BY COUNT( TRANSCRIPT_CONTENTSalias0.* ) ASC LIMIT 1 ;"
What is the date and id of the transcript with the least number of results ?,spider,"SELECT TRANSCRIPTSalias0.TRANSCRIPT_DATE , TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID FROM TRANSCRIPT_CONTENTS AS TRANSCRIPT_CONTENTSalias0 JOIN TRANSCRIPTS AS TRANSCRIPTSalias0 ON TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID = TRANSCRIPTSalias0.TRANSCRIPT_ID GROUP BY TRANSCRIPT_CONTENTSalias0.TRANSCRIPT_ID ORDER BY COUNT( TRANSCRIPT_CONTENTSalias0.* ) ASC LIMIT 1 ;"
Find the semester when both var0 students and var1 students got enrolled in .,spider,"SELECT DISTINCT STUDENT_ENROLMENTalias0.SEMESTER_ID FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias0 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias0 ON STUDENT_ENROLMENTalias0.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias0.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMSalias0.DEGREE_SUMMARY_NAME = ""var0"" INTERSECT SELECT DISTINCT STUDENT_ENROLMENTalias1.SEMESTER_ID FROM DEGREE_PROGRAMS AS DEGREE_PROGRAMSalias1 JOIN STUDENT_ENROLMENT AS STUDENT_ENROLMENTalias1 ON STUDENT_ENROLMENTalias1.DEGREE_PROGRAM_ID = DEGREE_PROGRAMSalias1.DEGREE_PROGRAM_ID WHERE DEGREE_PROGRAMSalias1.DEGREE_SUMMARY_NAME = ""var1"" ;"
