,question,sql,source
1635,Find the names and total checking and savings balances of accounts whose savings balance is higher than the average savings balance.,"SELECT T1.name ,  T2.balance + T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  >  (SELECT avg(balance) FROM savings)",cosql
1636,What is the id and name of the browser that is compatible with the most web accelerators?,"SELECT T1.id ,  T1.name FROM browser AS T1 JOIN accelerator_compatible_browser AS T2 ON T1.id  =  T2.browser_id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 1",cosql
1637,Show the description and code of the attraction type most tourist attractions belong to.,"SELECT T1.Attraction_Type_Description ,  T2.Attraction_Type_Code FROM Ref_Attraction_Types AS T1 JOIN Tourist_Attractions AS T2 ON T1.Attraction_Type_Code  =  T2.Attraction_Type_Code GROUP BY T2.Attraction_Type_Code ORDER BY COUNT(*) DESC LIMIT 1",cosql
1638,What are the first and last name for those employees who works either in department 70 or 90?,"SELECT first_name ,  last_name FROM employees WHERE department_id  =  70 OR department_id  =  90",cosql
1639,Find the cities which were once a host city after 2010?,SELECT T1.city FROM city AS T1 JOIN hosting_city AS T2 ON T1.city_id = T2.host_city WHERE T2.year  >  2010,cosql
1640,"List the first and last name of students who are not living in the city with code HKG, and sorted the results by their ages.","SELECT fname ,  lname FROM student WHERE city_code != 'HKG' ORDER BY age",cosql
1641,Show the names of products that are in at least two events.,SELECT T1.Product_Name FROM Products AS T1 JOIN Products_in_Events AS T2 ON T1.Product_ID  =  T2.Product_ID GROUP BY T1.Product_Name HAVING COUNT(*)  >=  2,cosql
1642,How many female students (sex is F) whose age is below 25?,SELECT count(*) FROM student WHERE sex  =  'F' AND age  <  25,cosql
1643,What is the card type code with most number of cards?,SELECT card_type_code FROM Customers_cards GROUP BY card_type_code ORDER BY count(*) DESC LIMIT 1,cosql
1644,Give me a list of descriptions of the problems that are reported by the staff whose first name is Christop.,"SELECT T1.problem_description FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Christop""",cosql
1645,Show all locations which don't have a train station with at least 15 platforms.,SELECT LOCATION FROM station EXCEPT SELECT LOCATION FROM station WHERE number_of_platforms  >=  15,cosql
1646,Find the first name of students who are living in the dorm that has most number of amenities.,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid WHERE T2.dormid IN (SELECT T2.dormid FROM dorm AS T3 JOIN has_amenity AS T4 ON T3.dormid  =  T4.dormid JOIN dorm_amenity AS T5 ON T4.amenid  =  T5.amenid GROUP BY T3.dormid ORDER BY count(*) DESC LIMIT 1),cosql
1647,What are the ids of the top three products that were purchased in the largest amount?,SELECT product_id FROM product_suppliers ORDER BY total_amount_purchased DESC LIMIT 3,cosql
1648,"display the full name (first and last), hire date, salary, and department number for those employees whose first name does not containing the letter M and make the result set in ascending order by department number.","SELECT first_name ,  last_name ,  hire_date ,  salary ,  department_id FROM employees WHERE first_name NOT LIKE '%M%' ORDER BY department_id",cosql
1649,"What are the lot details of lots associated with transactions whose share count is bigger than 100 and whose type code is ""PUR""?","SELECT T1.lot_details FROM LOTS AS T1 JOIN TRANSACTIONS_LOTS AS T2 ON  T1.lot_id  =  T2.transaction_id JOIN TRANSACTIONS AS T3 ON T2.transaction_id  =  T3.transaction_id WHERE T3.share_count  >  100 AND T3.transaction_type_code  =  ""PUR""",cosql
1650,List the project details of the projects which did not hire any staff for a researcher role.,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),cosql
1651,"How many services has each resident requested? List the resident id, details, and the count in descending order of the count.","SELECT T1.resident_id ,  T1.other_details ,  count(*) FROM Residents AS T1 JOIN Residents_Services AS T2 ON T1.resident_id  =  T2.resident_id GROUP BY T1.resident_id ORDER BY count(*) DESC",cosql
1652,Find all students taught by OTHA MOYER. Output the first and last names of the students.,"SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""OTHA"" AND T2.lastname  =  ""MOYER""",cosql
1653,Return the maximum and minimum population among all counties.,"SELECT max(Population) ,  min(Population) FROM county",cosql
1654,Find the name of persons who are friends with Bob.,SELECT T1.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Bob',cosql
1655,How many songs have 4 minute duration?,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",cosql
1656,"What are the issue dates of volumes associated with the artist ""Gorgoroth""?","SELECT T2.Issue_Date FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID  =  T2.Artist_ID WHERE T1.Artist  =  ""Gorgoroth""",cosql
1657,Find the semester and year which has the least number of student taking any class.,"SELECT semester ,  YEAR FROM takes GROUP BY semester ,  YEAR ORDER BY count(*) LIMIT 1",cosql
1658,Which city does student Linda Smith live in?,"SELECT city_code FROM Student WHERE Fname = ""Linda"" AND Lname = ""Smith"";",cosql
1659,What are the wines that have prices higher than 50 and made of Red color grapes?,"SELECT T2.Name FROM Grapes AS T1 JOIN WINE AS T2 ON T1.Grape  =  T2.Grape WHERE T1.Color  =  ""Red"" AND T2.price  >  50",cosql
1660,Show the status of the city that has hosted the greatest number of competitions.,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,cosql
1661,Find the name of medication used on the patient who stays in room 111?,SELECT T4.name FROM stay AS T1 JOIN patient AS T2 ON T1.Patient  =  T2.SSN JOIN Prescribes AS T3 ON T3.Patient  =  T2.SSN JOIN Medication AS T4 ON T3.Medication  =  T4.Code WHERE room  =  111,cosql
1662,Find the first name and gender of the student who has allergy to milk but not cat.,"SELECT fname ,  sex FROM Student WHERE StuID IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Milk"" EXCEPT SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Cat"")",cosql
1663,Find the ids and first names of the 3 teachers that have the most number of assessment notes?,"SELECT T1.teacher_id ,  T2.first_name FROM Assessment_Notes AS T1 JOIN Teachers AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 3",cosql
1664,Show the countries that have both perpetrators with injures more than 50 and perpetrators with injures smaller than 20.,SELECT Country FROM perpetrator WHERE Injured  >  50 INTERSECT SELECT Country FROM perpetrator WHERE Injured  <  20,cosql
1665,"What are the names of perpetrators in country ""China"" or ""Japan""?","SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Country  =  ""China"" OR T2.Country  =  ""Japan""",cosql
1666,List the names of wrestlers and the teams in elimination in descending order of days held.,"SELECT T2.Name ,  T1.Team FROM elimination AS T1 JOIN wrestler AS T2 ON T1.Wrestler_ID  =  T2.Wrestler_ID ORDER BY T2.Days_held DESC",cosql
1667,give me names of all compatible browsers and accelerators in the descending order of compatible year,"SELECT T2.name ,  T3.name FROM accelerator_compatible_browser AS T1 JOIN browser AS T2 ON T1.browser_id  =  T2.id JOIN web_client_accelerator AS T3 ON T1.accelerator_id  =  T3.id ORDER BY T1.compatible_since_year DESC",cosql
1668,What are the staff ids and genders of all staffs whose job title is Department Manager?,"SELECT T1.staff_id ,  T1.staff_gender FROM staff AS T1 JOIN staff_department_assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  ""Department Manager""",cosql
1669,What are names for top three branches with most number of membership?,SELECT name FROM branch ORDER BY membership_amount DESC LIMIT 3,cosql
1670,"What is the id, name and nationality of the architect who built most mills?","SELECT T1.id ,  T1.name ,  T1.nationality FROM architect AS T1 JOIN mill AS T2 ON T1.id  =  T2.architect_id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 1",cosql
1671,"Find the names of all the clubs that have at least a member from the city with city code ""BAL"".","SELECT DISTINCT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.city_code  =  ""BAL""",cosql
1672,Find the name of the ships that are steered by both a captain with Midshipman rank and a captain with Lieutenant rank.,SELECT t1.name FROM ship AS t1 JOIN captain AS t2 ON t1.ship_id  =  t2.ship_id WHERE t2.rank  =  'Midshipman' INTERSECT SELECT t1.name FROM ship AS t1 JOIN captain AS t2 ON t1.ship_id  =  t2.ship_id WHERE t2.rank  =  'Lieutenant',cosql
1673,Which rank has the smallest number of faculty members?,SELECT rank FROM Faculty GROUP BY rank ORDER BY count(*) ASC LIMIT 1,cosql
1674,find the location and Representative name of the gas stations owned by the companies with top 3 Asset amounts.,"SELECT T3.location ,  T3.Representative_Name FROM station_company AS T1 JOIN company AS T2 ON T1.company_id  =  T2.company_id JOIN gas_station AS T3 ON T1.station_id  =  T3.station_id ORDER BY T2.Assets_billion DESC LIMIT 3",cosql
1675,How many assets does each maintenance contract contain? List the number and the contract id.,"SELECT count(*) ,  T1.maintenance_contract_id FROM Maintenance_Contracts AS T1 JOIN Assets AS T2 ON T1.maintenance_contract_id  =  T2.maintenance_contract_id GROUP BY T1.maintenance_contract_id",cosql
1676,What is the name of the oldest manager?,SELECT Name FROM manager ORDER BY Age DESC LIMIT 1,cosql
1677,List the publication dates of publications with 3 lowest prices.,SELECT Publication_Date FROM publication ORDER BY Price ASC LIMIT 3,cosql
1678,How many types of products have Rodrick Heaney bought in total?,"SELECT count(DISTINCT t3.product_id) FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id WHERE t1.customer_name  =  ""Rodrick Heaney""",cosql
1679,Find the total budgets of the Marketing or Finance department.,SELECT sum(budget) FROM department WHERE dept_name  =  'Marketing' OR dept_name  =  'Finance',cosql
1680,"Return the lot details of lots that belong to investors with details ""l""?","SELECT T2.lot_details FROM INVESTORS AS T1 JOIN LOTS AS T2 ON  T1.investor_id  =  T2.investor_id WHERE T1.Investor_details  =  ""l""",cosql
1681,"Among all the claims, what is the settlement amount of the claim with the largest claim amount? List both the settlement amount and claim amount.","SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Claimed DESC LIMIT 1",cosql
1682,List the names of the schools without any endowment.,SELECT school_name FROM school WHERE school_id NOT IN (SELECT school_id FROM endowment),cosql
1683,Find the name of the instructors who taught C Programming course before.,SELECT T1.name FROM instructor AS T1 JOIN teaches AS T2 ON T1.id  =  T2.id JOIN course AS T3 ON T2.course_id  =  T3.course_id WHERE T3.title  =  'C Programming',cosql
1684,Show the name and the nationality of the oldest host.,"SELECT Name ,  Nationality FROM HOST ORDER BY Age DESC LIMIT 1",cosql
1685,Show the names of countries and the average speed of roller coasters from each country.,"SELECT T1.Name ,  avg(T2.Speed) FROM country AS T1 JOIN roller_coaster AS T2 ON T1.Country_ID  =  T2.Country_ID GROUP BY T1.Name",cosql
1686,Find the name and id of the top 3 expensive rooms.,"SELECT RoomId ,  roomName FROM Rooms ORDER BY basePrice DESC LIMIT 3;",cosql
1687,"What is the customer id with most number of cards, and how many does he have?","SELECT customer_id ,  count(*) FROM Customers_cards GROUP BY customer_id ORDER BY count(*) DESC LIMIT 1",cosql
1688,Which country has at most 3 stadiums listed?,SELECT country FROM stadium GROUP BY country HAVING count(*)  <=  3,cosql
1689,show the lowest low temperature and highest wind speed in miles per hour.,"SELECT min(low_temperature) ,  max(wind_speed_mph) FROM weekly_weather",cosql
1690,Find the address of all customers that live in Germany and have invoice.,"SELECT DISTINCT T1.Address FROM CUSTOMER AS T1 JOIN INVOICE AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T1.country  =  ""Germany""",cosql
1691,Find the first name and major of the students who are not allegry to soy.,"SELECT fname ,  major FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_allergy WHERE Allergy  =  ""Soy"")",cosql
1692,List the names of people that are not entrepreneurs.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM entrepreneur),cosql
1693,Show all student IDs with the number of sports and total number of games played,"SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID",cosql
1694,Which complaint status has more than 3 records on file?,SELECT complaint_status_code FROM complaints GROUP BY complaint_status_code HAVING count(*)  >  3,cosql
1695,Show the party with drivers from Hartford and drivers older than 40.,SELECT party FROM driver WHERE home_city  =  'Hartford' AND age  >  40,cosql
1696,Find the name of the program that is broadcast most frequently.,SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id GROUP BY t2.program_id ORDER BY count(*) DESC LIMIT 1,cosql
1697,Show the names of mountains with height more than 5000 or prominence more than 1000.,SELECT Name FROM mountain WHERE Height  >  5000 OR Prominence  >  1000,cosql
1698,Which year has the most degrees conferred?,SELECT YEAR FROM degrees GROUP BY YEAR ORDER BY sum(degrees) DESC LIMIT 1,cosql
1699,What is the last date of the staff leaving the projects?,SELECT date_to FROM Project_Staff ORDER BY date_to DESC LIMIT 1,cosql
1700,Find the name and college of students whose decisions are yes in the tryout.,"SELECT T1.pName ,  T2.cName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",cosql
1701,Which month has the most happy hours?,SELECT MONTH FROM happy_hour GROUP BY MONTH ORDER BY count(*) DESC LIMIT 1,cosql
1702,What is the name of each camera lens and the number of photos taken by it? Order the result by the count of photos.,"SELECT T1.name ,  count(*) FROM camera_lens AS T1 JOIN photos AS T2 ON T1.id  =  T2.camera_lens_id GROUP BY T1.id ORDER BY count(*)",cosql
1703,"List all the product names with the color description ""white"".","SELECT t1.product_name FROM products AS t1 JOIN ref_colors AS t2 ON t1.color_code  =  t2.color_code WHERE t2.color_description  =  ""white""",cosql
