,Unnamed: 0,Unnamed: 0.1,question,sql,source
9466,32504968,468,"find the number of medicare health insurance patients who have body mass index less than 19, adult diagnoses.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Medicare"" AND DIAGNOSES.""LONG_TITLE"" = ""Body Mass Index less than 19, adult""",medical
9467,32504969,469,"provide the number of patients with medicare insurance who were diagnosed with acute myocardial infarction of inferolateral wall, initial episode of care.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Medicare"" AND DIAGNOSES.""LONG_TITLE"" = ""Acute myocardial infarction of inferolateral wall, initial episode of care""",medical
9468,32504970,470,how many patients with private health insurance had ureteral catheterization procedure?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Private"" AND PROCEDURES.""SHORT_TITLE"" = ""Ureteral catheterization""",medical
9469,32504971,471,how many government insurance patients had incision of aorta procedure?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""SHORT_TITLE"" = ""Incision of aorta""",medical
9470,32504972,472,what is the number of government health insurance patients who had radiotherapeut proc nec as the diagnosis short title?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""SHORT_TITLE"" = ""Radiotherapeut proc NEC""",medical
9471,32504973,473,how many of the patients on government insurance had aortocor bypas-2 cor art?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""SHORT_TITLE"" = ""Aortocor bypas-2 cor art""",medical
9472,32504974,474,what is the number of patients who have government insurance and have undergone the procedure open reduc-int fix femur?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""SHORT_TITLE"" = ""Open reduc-int fix femur""",medical
9473,32504975,475,how many medicaid insurance patients have undergone conduit left ventr-aorta procedure?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Medicaid"" AND PROCEDURES.""SHORT_TITLE"" = ""Conduit left ventr-aorta""",medical
9474,32504976,476,calculate the number of patients on government insurance who had colonoscopy,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""LONG_TITLE"" = ""Colonoscopy""",medical
9475,32504977,477,what is the number of government health insurance patients who had radical cystectomy?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""LONG_TITLE"" = ""Radical cystectomy""",medical
9476,32504978,478,get the number of government insurance patients who underwent drug detoxification procedure.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""LONG_TITLE"" = ""Drug detoxification""",medical
9477,32504979,479,how many government health insurance patients underwent umbilical vein catheterization procedure?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""LONG_TITLE"" = ""Umbilical vein catheterization""",medical
9478,32504980,480,"how many patients with government insurance had the procedure titled local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum]?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Government"" AND PROCEDURES.""LONG_TITLE"" = ""Local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum]""",medical
9479,32504981,481,how many patients are with self pay insurance and have undergone the procedure open biopsy of soft tissue?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Self Pay"" AND PROCEDURES.""LONG_TITLE"" = ""Open biopsy of soft tissue""",medical
9480,32504982,482,provide the number of self pay insurance patients who had other unilateral salpingo-oophorectomy.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Self Pay"" AND PROCEDURES.""LONG_TITLE"" = ""Other unilateral salpingo-oophorectomy""",medical
9481,32504983,483,"how many patients have a medicare insurance with a lab test name albumin/creatinine, urine?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Medicare"" AND LAB.""LABEL"" = ""Albumin/Creatinine, Urine""",medical
9482,32504984,484,how many patients are with medicare insurance and with lab test automated reticulocyte count ?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""INSURANCE"" = ""Medicare"" AND LAB.""LABEL"" = ""Reticulocyte Count, Automated""",medical
9483,32504985,485,count the number of black/cape verdean patients who have aortic valve insufficiency/aortic valve replacement/sda primary disease.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/CAPE VERDEAN"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""AORTIC VALVE INSUFFIENCY\AORTIC VALVE REPLACEMENT /SDA""",medical
9484,32504986,486,get the number of black/african american patients who are under 80 years of age.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/AFRICAN AMERICAN"" AND DEMOGRAPHIC.""AGE"" < ""80""",medical
9485,32504987,487,how many asian patients are less than 47 years?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND DEMOGRAPHIC.""AGE"" < ""47""",medical
9486,32504988,488,count the number of black/african american patients who stayed in the hospital for 1 or more days.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/AFRICAN AMERICAN"" AND DEMOGRAPHIC.""DAYS_STAY"" > ""0""",medical
9487,32504989,489,how many patients are with white - russian ethnicity and born before 2101?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE - RUSSIAN"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2101""",medical
9488,32504990,490,find the number of ethnically white-russian patients born before the year 1846.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE - RUSSIAN"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""1846""",medical
9489,32504991,491,provide the number of patients whose ethnicity is hispanic or latino and who were born before the year 2109.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC OR LATINO"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2109""",medical
9490,32504992,492,find the number of hispanic/latino-puerto rican patients who were born before 2200.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC/LATINO - PUERTO RICAN"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2200""",medical
9491,32504993,493,give the number of patients whose ethnicity is asian and who have died in or before year 2148.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND DEMOGRAPHIC.""DOD_YEAR"" <= ""2148.0""",medical
9492,32504994,494,get the number of american indian/alaska native patients who were admitted before 2139.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2139""",medical
9493,32504995,495,how many patients are under american indian/alaska native ethnicity and admitted before the year 2144?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2144""",medical
9494,32504996,496,how many patients of white ethnicty were diagnosed under icd9 code 7069?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND DIAGNOSES.""ICD9_CODE"" = ""7069""",medical
9495,32504997,497,"out of total number of patients diagnosed with crbl art ocl nos w infrc, how many of them belonged to hispanic or latino ethnic origin?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC OR LATINO"" AND DIAGNOSES.""SHORT_TITLE"" = ""Crbl art ocl NOS w infrc""",medical
9496,32504998,498,give me the number of patients of white ethnicity diagnosed for retained plastic fragments.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND DIAGNOSES.""SHORT_TITLE"" = ""Retain plastic fragments""",medical
9497,32504999,499,how many asian patients had the diagnosis short title suicidal ideation?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND DIAGNOSES.""SHORT_TITLE"" = ""Suicidal ideation""",medical
9498,32505000,500,"how many white ethnic background patients are diagnosed with mechanical complication due to other implant and internal device, not elsewhere classified?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND DIAGNOSES.""LONG_TITLE"" = ""Mechanical complication due to other implant and internal device, not elsewhere classified""",medical
9499,32505001,501,"how many asian patients have the diagnoses titled major depressive affective disorder, single episode, unspecified?","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND DIAGNOSES.""LONG_TITLE"" = ""Major depressive affective disorder, single episode, unspecified""",medical
9500,32505002,502,how many patients are with white russian ethnicty and diagnosed with unspecified septicemia?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE - RUSSIAN"" AND DIAGNOSES.""LONG_TITLE"" = ""Unspecified septicemia""",medical
9501,32505003,503,what is the number of patients with white ethnicity and diagnosed for panic disorder without agoraphobia?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND DIAGNOSES.""LONG_TITLE"" = ""Panic disorder without agoraphobia""",medical
9502,32505004,504,how many patients are with hispanic or latino ethinicity with icd9 code 3950?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC OR LATINO"" AND PROCEDURES.""ICD9_CODE"" = ""3950""",medical
9503,32505005,505,how many of the patients from hispanic or latino origin had closed liver biopsy?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC OR LATINO"" AND PROCEDURES.""SHORT_TITLE"" = ""Closed liver biopsy""",medical
9504,32505006,506,what is the number of asian patients who had open reduction of femur fracture with internal rotation?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND PROCEDURES.""SHORT_TITLE"" = ""Open reduc-int fix femur""",medical
9505,32505007,507,what is the number of black/african american patients who have undergone the procedure with short title radiotherapeut proc nec?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/AFRICAN AMERICAN"" AND PROCEDURES.""SHORT_TITLE"" = ""Radiotherapeut proc NEC""",medical
9506,32505008,508,provide the number of patients whose ethnicity is hispanic or latino and procedure is titled other phototherapy.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC OR LATINO"" AND PROCEDURES.""LONG_TITLE"" = ""Other phototherapy""",medical
9507,32505009,509,how many patients are with white-russian ethnicity and treated with drug epoetin alfa?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE - RUSSIAN"" AND PRESCRIPTIONS.""DRUG"" = ""Epoetin Alfa""",medical
9508,32505010,510,how many hispanic/latino - puerto rican patients are on drug named sucralfate?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC/LATINO - PUERTO RICAN"" AND PRESCRIPTIONS.""DRUG"" = ""Sucralfate""",medical
9509,32505011,511,provide the list of patients with asian ethnic background who are prescribed loperamide drug.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND PRESCRIPTIONS.""DRUG"" = ""Loperamide""",medical
9510,32505012,512,count the number of patients whose ethnicity is american indian/alaska native and was given the drug magnesium oxide.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE"" AND PRESCRIPTIONS.""DRUG"" = ""Magnesium Oxide""",medical
9511,32505013,513,how many asian patients have been prescribed the drug talc?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""ASIAN"" AND PRESCRIPTIONS.""DRUG"" = ""Talc""",medical
9512,32505014,514,how many hispanic/latino - puerto rican was given the drug name syringe,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC/LATINO - PUERTO RICAN"" AND PRESCRIPTIONS.""DRUG"" = ""Syringe""",medical
9513,32505015,515,give me the number of patients taking drug via ou route who belong to white ethnic background.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND PRESCRIPTIONS.""ROUTE"" = ""OU""",medical
9514,32505016,516,how many black/haitian patients had the drug route ed?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/HAITIAN"" AND PRESCRIPTIONS.""ROUTE"" = ""ED""",medical
9515,32505017,517,"give the number of patients whose ethnicity is black/cape verdean and their lab test name is potassium ,urine.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/CAPE VERDEAN"" AND LAB.""LABEL"" = ""Potassium, Urine""",medical
9516,32505018,518,find the number of black/haitian ethnic background patients who had parathyroid hormone lab test.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/HAITIAN"" AND LAB.""LABEL"" = ""Parathyroid Hormone""",medical
9517,32505019,519,provide the number of american indian/alaska native ethnic background patients who had pco2 lab test.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE"" AND LAB.""LABEL"" = ""pCO2""",medical
9518,32505020,520,find the number of hispanic/latino-puerto rican ethnic background patients who had whole blood potassium lab test.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""HISPANIC/LATINO - PUERTO RICAN"" AND LAB.""LABEL"" = ""Potassium, Whole Blood""",medical
9519,32505021,521,how many black/ african american patients have done the lab test protein/creatinine ratio?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/AFRICAN AMERICAN"" AND LAB.""LABEL"" = ""Protein/Creatinine Ratio""",medical
9520,32505022,522,"provide the number of white ethnic background patients for whom total protein, body fluid lab test has been ordered.","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""ETHNICITY"" = ""WHITE"" AND LAB.""LABEL"" = ""Total Protein, Body Fluid""",medical
9521,32505023,523,how many patients with death status 1 had primary disease as aortic valve insuffiency\aortic valve replacement /sda?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""AORTIC VALVE INSUFFIENCY\AORTIC VALVE REPLACEMENT /SDA""",medical
9522,32505024,524,give the number of patients whose death status is 1 and primary disease is colangitis.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""COLANGITIS""",medical
9523,32505025,525,calculate the total number of patients who have died and had femoral artery thrombosis as primary disease.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""FEMORAL ARTERY THROMBOSIS""",medical
9524,32505026,526,what is the number of patients whose death status is 1 and hospital stay is above 26 days?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DAYS_STAY"" > ""26""",medical
9525,32505027,527,how many of the patients born in the year less than 2085 have died?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2085""",medical
9526,32505028,528,how many of the patients born in the year less than 2090 have confirmed death status?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2090""",medical
9527,32505029,529,get the number of dead patients who were born before 2097.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2097""",medical
9528,32505030,530,how many of the patients with icd9 code 78052 has an unspecified death status?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""0"" AND DIAGNOSES.""ICD9_CODE"" = ""78052""",medical
9529,32505031,531,count the number of patients who are alive and have diagnosis icd9 code v4986.,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""0"" AND DIAGNOSES.""ICD9_CODE"" = ""V4986""",medical
9530,32505032,532,what is total number of such patients who were diagnosed with icd9 code 53550 and died?,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""EXPIRE_FLAG"" = ""1"" AND DIAGNOSES.""ICD9_CODE"" = ""53550""",medical
