,question,sql,source
10690,Find the name and checking balance of the account with the lowest savings balance.,"SELECT ACCOUNTS.NAME, CHECKING.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID ORDER BY SAVINGS.BALANCE LIMIT 1",train_sparc
10691,Find the number of checking accounts for each account name.,"SELECT COUNT(*), ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID GROUP BY ACCOUNTS.NAME",train_sparc
10692,Find the total saving balance for each account name.,"SELECT SUM(SAVINGS.BALANCE) , ACCOUNTS.NAME FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID GROUP BY ACCOUNTS.NAME",train_sparc
10693,Find the name of accounts whose checking balance is below the average checking balance.,SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE CHECKING.BALANCE < (SELECT AVG(BALANCE) FROM CHECKING),train_sparc
10694,Find the saving balance of the account with the highest checking balance.,SELECT SAVINGS.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID ORDER BY CHECKING.BALANCE DESC LIMIT 1,train_sparc
10695,Find the total checking and saving balance of all accounts sorted by the total balance in ascending order.,SELECT CHECKING.BALANCE + SAVINGS.BALANCE FROM CHECKING JOIN SAVINGS ON CHECKING.CUSTID = SAVINGS.CUSTID ORDER BY CHECKING.BALANCE + SAVINGS.BALANCE,train_sparc
10696,Find the name and checking balance of the account with the lowest saving balance.,"SELECT CHECKING.BALANCE, ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID ORDER BY SAVINGS.BALANCE LIMIT 1",train_sparc
10697,"Find the name, checking balance and saving balance of all accounts in the bank.","SELECT CHECKING.BALANCE , SAVINGS.BALANCE , ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID",train_sparc
10698,"Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.","SELECT CHECKING.BALANCE , SAVINGS.BALANCE , ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID ORDER BY CHECKING.BALANCE + SAVINGS.BALANCE DESC",train_sparc
10699,Find the name of accounts whose checking balance is higher than corresponding saving balance.,SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID WHERE CHECKING.BALANCE > SAVINGS.BALANCE,train_sparc
10700,Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"SELECT ACCOUNTS.NAME, SAVINGS.BALANCE + CHECKING.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID WHERE SAVINGS.BALANCE < CHECKING.BALANCE",train_sparc
10701,"Find the names of all artists that have ""a"" in their names.","SELECT NAME FROM ARTIST WHERE NAME LIKE ""%A%""",train_sparc
10702,"Find the title of all the albums of the artist ""AC/DC"".","SELECT TITLE FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID WHERE ARTIST.NAME = ""AC/DC""",train_sparc
10703,"How many albums does the artist ""Metallica"" have?","SELECT COUNT(*) FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID WHERE ARTIST.NAME = ""METALLICA""",train_sparc
10704,"Which artist does the album ""Balls to the Wall"" belong to?","SELECT ARTIST.NAME FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID WHERE ALBUM.TITLE = ""BALLS TO THE WALL""",train_sparc
10705,Which artist has the most albums?,SELECT ARTIST.NAME FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID GROUP BY ARTIST.NAME ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10706,"Find the names of all the tracks that contain the word ""you"".",SELECT NAME FROM TRACK WHERE NAME LIKE '%YOU%',train_sparc
10707,What are the durations of the longest and the shortest tracks in milliseconds?,"SELECT MAX(MILLISECONDS) , MIN(MILLISECONDS) FROM TRACK",train_sparc
10708,"Show the album names, ids and the number of tracks for each album.","SELECT ALBUM.TITLE , TRACK.ALBUMID , COUNT(*) FROM ALBUM JOIN TRACK ON ALBUM.ALBUMID = TRACK.ALBUMID GROUP BY TRACK.ALBUMID",train_sparc
10709,What is the name of the most common genre in all tracks?,SELECT GENRE.NAME FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID GROUP BY TRACK.GENREID ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10710,What is the least common media type in all tracks?,SELECT MEDIATYPE.NAME FROM MEDIATYPE JOIN TRACK ON MEDIATYPE.MEDIATYPEID = TRACK.MEDIATYPEID GROUP BY TRACK.MEDIATYPEID ORDER BY COUNT(*) ASC LIMIT 1,train_sparc
10711,Show the album names and ids for albums that contain tracks with unit price bigger than 1.,"SELECT ALBUM.TITLE , TRACK.ALBUMID FROM ALBUM JOIN TRACK ON ALBUM.ALBUMID = TRACK.ALBUMID WHERE TRACK.UNITPRICE > 1 GROUP BY TRACK.ALBUMID",train_sparc
10712,How many tracks belong to rock genre?,"SELECT COUNT(*) FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID WHERE GENRE.NAME = ""ROCK""",train_sparc
10713,What is the average unit price of tracks that belong to Jazz genre?,"SELECT AVG(UNITPRICE) FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID WHERE GENRE.NAME = ""JAZZ""",train_sparc
10714,"How many customers have email that contains ""gmail.com""?","SELECT COUNT(*) FROM CUSTOMER WHERE EMAIL LIKE ""%GMAIL.COM%""",train_sparc
10715,What is the first name and last name employee helps the customer with first name Leonie?,"SELECT EMPLOYEE.FIRSTNAME , EMPLOYEE.LASTNAME FROM CUSTOMER JOIN EMPLOYEE ON CUSTOMER.SUPPORTREPID = EMPLOYEE.EMPLOYEEID WHERE CUSTOMER.FIRSTNAME = ""LEONIE""",train_sparc
10716,What city does the employee who helps the customer with postal code 70174 live in?,"SELECT EMPLOYEE.CITY FROM CUSTOMER JOIN EMPLOYEE ON CUSTOMER.SUPPORTREPID = EMPLOYEE.EMPLOYEEID WHERE CUSTOMER.POSTALCODE = ""70174""",train_sparc
10717,Find all invoice dates corresponding to customers with first name Astrid and last name Gruber.,"SELECT INVOICE.INVOICEDATE FROM CUSTOMER JOIN INVOICE ON CUSTOMER.CUSTOMERID = INVOICE.CUSTOMERID WHERE CUSTOMER.FIRSTNAME = ""ASTRID"" AND LASTNAME = ""GRUBER""",train_sparc
10718,Find all the customer last names that do not have invoice totals larger than 20.,SELECT LASTNAME FROM CUSTOMER EXCEPT SELECT CUSTOMER.LASTNAME FROM CUSTOMER JOIN INVOICE ON CUSTOMER.CUSTOMERID = INVOICE.CUSTOMERID WHERE INVOICE.TOTAL > 20,train_sparc
10719,Find the first names of all customers that live in Brazil and have an invoice.,"SELECT DISTINCT CUSTOMER.FIRSTNAME FROM CUSTOMER JOIN INVOICE ON CUSTOMER.CUSTOMERID = INVOICE.CUSTOMERID WHERE CUSTOMER.COUNTRY = ""BRAZIL""",train_sparc
10720,Find the address of all customers that live in Germany and have invoice.,"SELECT DISTINCT CUSTOMER.ADDRESS FROM CUSTOMER JOIN INVOICE ON CUSTOMER.CUSTOMERID = INVOICE.CUSTOMERID WHERE CUSTOMER.COUNTRY = ""GERMANY""",train_sparc
10721,How many tracks are in the AAC audio file media type?,"SELECT COUNT(*) FROM MEDIATYPE JOIN TRACK ON MEDIATYPE.MEDIATYPEID = TRACK.MEDIATYPEID WHERE MEDIATYPE.NAME = ""AAC AUDIO FILE""",train_sparc
10722,What is the average duration in milliseconds of tracks that belong to Latin or Pop genre?,"SELECT AVG(MILLISECONDS) FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID WHERE GENRE.NAME = ""LATIN"" OR GENRE.NAME = ""POP""",train_sparc
10723,Please show the employee first names and ids of employees who serve at least 10 customers.,"SELECT CUSTOMER.FIRSTNAME , CUSTOMER.SUPPORTREPID FROM CUSTOMER JOIN EMPLOYEE ON CUSTOMER.SUPPORTREPID = EMPLOYEE.EMPLOYEEID GROUP BY CUSTOMER.SUPPORTREPID HAVING COUNT(*) >= 10",train_sparc
10724,Please show the employee last names that serves no more than 20 customers.,SELECT CUSTOMER.LASTNAME FROM CUSTOMER JOIN EMPLOYEE ON CUSTOMER.SUPPORTREPID = EMPLOYEE.EMPLOYEEID GROUP BY CUSTOMER.SUPPORTREPID HAVING COUNT(*) <= 20,train_sparc
10725,Please list the name and id of all artists that have at least 3 albums in alphabetical order.,"SELECT ARTIST.NAME , ALBUM.ARTISTID FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID GROUP BY ALBUM.ARTISTID HAVING COUNT(*) >= 3 ORDER BY ARTIST.NAME",train_sparc
10726,Find the names of artists that do not have any albums.,SELECT NAME FROM ARTIST EXCEPT SELECT ARTIST.NAME FROM ALBUM JOIN ARTIST ON ALBUM.ARTISTID = ARTIST.ARTISTID,train_sparc
10727,What is the average unit price of rock tracks?,"SELECT AVG(TRACK.UNITPRICE) FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID WHERE GENRE.NAME = ""ROCK""",train_sparc
10728,What are the duration of the longest and shortest pop tracks in milliseconds?,"SELECT MAX(MILLISECONDS) , MIN(MILLISECONDS) FROM GENRE JOIN TRACK ON GENRE.GENREID = TRACK.GENREID WHERE GENRE.NAME = ""POP""",train_sparc
10729,How many artists do not have any album?,SELECT COUNT(*) FROM ARTIST WHERE ARTISTID NOT IN(SELECT ARTISTID FROM ALBUM),train_sparc
10730,"What are the names of entrepreneurs whose investor is not ""Rachel Elnaugh""?","SELECT PEOPLE.NAME FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID WHERE ENTREPRENEUR.INVESTOR != ""RACHEL ELNAUGH""",train_sparc
10731,What is the weight of the shortest person?,SELECT WEIGHT FROM PEOPLE ORDER BY HEIGHT ASC LIMIT 1,train_sparc
10732,What is the name of the entrepreneur with the greatest weight?,SELECT PEOPLE.NAME FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID ORDER BY PEOPLE.WEIGHT DESC LIMIT 1,train_sparc
10733,What is the total money requested by entrepreneurs with height more than 1.85?,SELECT SUM(ENTREPRENEUR.MONEY_REQUESTED) FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID WHERE PEOPLE.HEIGHT > 1.85,train_sparc
10734,"What are the dates of birth of entrepreneurs with investor ""Simon Woodroffe"" or ""Peter Jones""?","SELECT PEOPLE.DATE_OF_BIRTH FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID WHERE ENTREPRENEUR.INVESTOR = ""SIMON WOODROFFE"" OR ENTREPRENEUR.INVESTOR = ""PETER JONES""",train_sparc
10735,What are the weights of entrepreneurs in descending order of money requested?,SELECT PEOPLE.WEIGHT FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID ORDER BY ENTREPRENEUR.MONEY_REQUESTED DESC,train_sparc
10736,Who is the investor that has invested in the most number of entrepreneurs?,SELECT INVESTOR FROM ENTREPRENEUR GROUP BY INVESTOR ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10737,Who are the investors that have invested in at least two entrepreneurs?,SELECT INVESTOR FROM ENTREPRENEUR GROUP BY INVESTOR HAVING COUNT(*) >= 2,train_sparc
10738,List the names of entrepreneurs and their companies in descending order of money requested?,"SELECT PEOPLE.NAME , ENTREPRENEUR.COMPANY FROM ENTREPRENEUR JOIN PEOPLE ON ENTREPRENEUR.PEOPLE_ID = PEOPLE.PEOPLE_ID ORDER BY ENTREPRENEUR.MONEY_REQUESTED",train_sparc
10739,List the names of people that are not entrepreneurs.,SELECT NAME FROM PEOPLE WHERE PEOPLE_ID NOT IN (SELECT PEOPLE_ID FROM ENTREPRENEUR),train_sparc
10740,Show the investors shared by entrepreneurs that requested more than 140000 and entrepreneurs that requested less than 120000.,SELECT INVESTOR FROM ENTREPRENEUR WHERE MONEY_REQUESTED > 140000 INTERSECT SELECT INVESTOR FROM ENTREPRENEUR WHERE MONEY_REQUESTED < 120000,train_sparc
10741,What are the maximum and minimum number of cows across all farms.,"SELECT MAX(COWS) , MIN(COWS) FROM FARM",train_sparc
10742,List the official name and status of the city with the largest population.,"SELECT OFFICIAL_NAME , STATUS FROM CITY ORDER BY POPULATION DESC LIMIT 1",train_sparc
10743,Show the official names of the cities that have hosted more than one competition.,SELECT CITY.OFFICIAL_NAME FROM CITY JOIN FARM_COMPETITION ON CITY.CITY_ID = FARM_COMPETITION.HOST_CITY_ID GROUP BY FARM_COMPETITION.HOST_CITY_ID HAVING COUNT(*) > 1,train_sparc
10744,Show the status of the city that has hosted the greatest number of competitions.,SELECT CITY.STATUS FROM CITY JOIN FARM_COMPETITION ON CITY.CITY_ID = FARM_COMPETITION.HOST_CITY_ID GROUP BY FARM_COMPETITION.HOST_CITY_ID ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10745,Please show the themes of competitions with host cities having populations larger than 1000.,SELECT FARM_COMPETITION.THEME FROM CITY JOIN FARM_COMPETITION ON CITY.CITY_ID = FARM_COMPETITION.HOST_CITY_ID WHERE CITY.POPULATION > 1000,train_sparc
10746,"Please show the different statuses, ordered by the number of cities that have each.",SELECT STATUS FROM CITY GROUP BY STATUS ORDER BY COUNT(*) ASC,train_sparc
10747,List the most common type of Status across cities.,SELECT STATUS FROM CITY GROUP BY STATUS ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10748,List the official names of cities that have not held any competition.,SELECT OFFICIAL_NAME FROM CITY WHERE CITY_ID NOT IN (SELECT HOST_CITY_ID FROM FARM_COMPETITION),train_sparc
10749,Show the status shared by cities with population bigger than 1500 and smaller than 500.,SELECT STATUS FROM CITY WHERE POPULATION > 1500 INTERSECT SELECT STATUS FROM CITY WHERE POPULATION < 500,train_sparc
10750,"What are the names of gymnasts whose hometown is not ""Santo Domingo""?","SELECT PEOPLE.NAME FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID WHERE PEOPLE.HOMETOWN != ""SANTO DOMINGO""",train_sparc
10751,What is the age of the tallest person?,SELECT AGE FROM PEOPLE ORDER BY HEIGHT DESC LIMIT 1,train_sparc
10752,List the names of the top 5 oldest people.,SELECT NAME FROM PEOPLE ORDER BY AGE DESC LIMIT 5,train_sparc
10753,What is the total point count of the youngest gymnast?,SELECT GYMNAST.TOTAL_POINTS FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID ORDER BY PEOPLE.AGE ASC LIMIT 1,train_sparc
10754,What are the distinct hometowns of gymnasts with total points more than 57.5?,SELECT DISTINCT PEOPLE.HOMETOWN FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID WHERE GYMNAST.TOTAL_POINTS > 57.5,train_sparc
10755,What are the hometowns of gymnasts and the corresponding number of gymnasts?,"SELECT PEOPLE.HOMETOWN , COUNT(*) FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID GROUP BY PEOPLE.HOMETOWN",train_sparc
10756,What is the most common hometown of gymnasts?,SELECT PEOPLE.HOMETOWN FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID GROUP BY PEOPLE.HOMETOWN ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10757,What are the hometowns that are shared by at least two gymnasts?,SELECT PEOPLE.HOMETOWN FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID GROUP BY PEOPLE.HOMETOWN HAVING COUNT(*) >= 2,train_sparc
10758,List the names of gymnasts in ascending order by their heights.,SELECT PEOPLE.NAME FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID ORDER BY PEOPLE.HEIGHT ASC,train_sparc
10759,List the distinct hometowns that are not associated with any gymnast.,SELECT DISTINCT HOMETOWN FROM PEOPLE EXCEPT SELECT DISTINCT PEOPLE.HOMETOWN FROM GYMNAST JOIN PEOPLE ON GYMNAST.GYMNAST_ID = PEOPLE.PEOPLE_ID,train_sparc
10760,Show the hometowns shared by people older than 23 and younger than 20.,SELECT HOMETOWN FROM PEOPLE WHERE AGE > 23 INTERSECT SELECT HOMETOWN FROM PEOPLE WHERE AGE < 20,train_sparc
10761,"Show the names of phones with carrier either ""Sprint"" or ""TMobile"".","SELECT NAME FROM PHONE WHERE CARRIER = ""SPRINT"" OR CARRIER = ""TMOBILE""",train_sparc
10762,What is the carrier of the most expensive phone?,SELECT CARRIER FROM PHONE ORDER BY PRICE DESC LIMIT 1,train_sparc
10763,Show the most frequently used carrier of the phones.,SELECT CARRIER FROM PHONE GROUP BY CARRIER ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10764,Show the carriers that have both phones with memory smaller than 32 and phones with memory bigger than 64.,SELECT CARRIER FROM PHONE WHERE MEMORY_IN_G < 32 INTERSECT SELECT CARRIER FROM PHONE WHERE MEMORY_IN_G > 64,train_sparc
10765,Show the names of phones and the districts of markets they are on.,"SELECT PHONE.NAME , MARKET.DISTRICT FROM PHONE_MARKET JOIN MARKET ON PHONE_MARKET.MARKET_ID = MARKET.MARKET_ID JOIN PHONE ON PHONE_MARKET.PHONE_ID = PHONE.PHONE_ID",train_sparc
10766,"Show the names of phones and the districts of markets they are on, in ascending order of the ranking of the market.","SELECT PHONE.NAME , MARKET.DISTRICT FROM PHONE_MARKET JOIN MARKET ON PHONE_MARKET.MARKET_ID = MARKET.MARKET_ID JOIN PHONE ON PHONE_MARKET.PHONE_ID = PHONE.PHONE_ID ORDER BY MARKET.RANKING",train_sparc
10767,Show the names of phones that are on market with number of shops greater than 50.,SELECT PHONE.NAME FROM PHONE_MARKET JOIN MARKET ON PHONE_MARKET.MARKET_ID = MARKET.MARKET_ID JOIN PHONE ON PHONE_MARKET.PHONE_ID = PHONE.PHONE_ID WHERE MARKET.NUM_OF_SHOPS > 50,train_sparc
10768,"For each phone, show its names and total number of stocks.","SELECT PHONE.NAME , SUM(PHONE_MARKET.NUM_OF_STOCK) FROM PHONE_MARKET JOIN PHONE ON PHONE_MARKET.PHONE_ID = PHONE.PHONE_ID GROUP BY PHONE.NAME",train_sparc
10769,"Show the names of phones that have total number of stocks bigger than 2000, in descending order of the total number of stocks.",SELECT PHONE.NAME FROM PHONE_MARKET JOIN PHONE ON PHONE_MARKET.PHONE_ID = PHONE.PHONE_ID GROUP BY PHONE.NAME HAVING SUM(PHONE_MARKET.NUM_OF_STOCK) >= 2000 ORDER BY SUM(PHONE_MARKET.NUM_OF_STOCK) DESC,train_sparc
10770,What are the minimum and maximum vote percents of elections?,"SELECT MIN(VOTE_PERCENT) , MAX(VOTE_PERCENT) FROM ELECTION",train_sparc
10771,What are the life spans of representatives from New York state or Indiana state?,"SELECT LIFESPAN FROM REPRESENTATIVE WHERE STATE = ""NEW YORK"" OR STATE = ""INDIANA""",train_sparc
10772,What are the names of representatives with more than 10000 votes in election?,SELECT REPRESENTATIVE.NAME FROM ELECTION JOIN REPRESENTATIVE ON ELECTION.REPRESENTATIVE_ID = REPRESENTATIVE.REPRESENTATIVE_ID WHERE VOTES > 10000,train_sparc
10773,What are the names of representatives in descending order of votes?,SELECT REPRESENTATIVE.NAME FROM ELECTION JOIN REPRESENTATIVE ON ELECTION.REPRESENTATIVE_ID = REPRESENTATIVE.REPRESENTATIVE_ID ORDER BY VOTES DESC,train_sparc
10774,What is the party of the representative that has the smallest number of votes.,SELECT REPRESENTATIVE.PARTY FROM ELECTION JOIN REPRESENTATIVE ON ELECTION.REPRESENTATIVE_ID = REPRESENTATIVE.REPRESENTATIVE_ID ORDER BY VOTES ASC LIMIT 1,train_sparc
10775,What are the lifespans of representatives in descending order of vote percent?,SELECT REPRESENTATIVE.LIFESPAN FROM ELECTION JOIN REPRESENTATIVE ON ELECTION.REPRESENTATIVE_ID = REPRESENTATIVE.REPRESENTATIVE_ID ORDER BY VOTE_PERCENT DESC,train_sparc
10776,"What is the average number of votes of representatives from party ""Republican""?","SELECT AVG(ELECTION.VOTES) FROM ELECTION JOIN REPRESENTATIVE ON ELECTION.REPRESENTATIVE_ID = REPRESENTATIVE.REPRESENTATIVE_ID WHERE REPRESENTATIVE.PARTY = ""REPUBLICAN""",train_sparc
10777,What is the party that has the largest number of representatives?,"SELECT PARTY , COUNT(*) FROM REPRESENTATIVE GROUP BY PARTY ORDER BY COUNT(*) DESC LIMIT 1",train_sparc
10778,What parties have at least three representatives?,SELECT PARTY FROM REPRESENTATIVE GROUP BY PARTY HAVING COUNT(*) >= 3,train_sparc
10779,What states have at least two representatives?,SELECT STATE FROM REPRESENTATIVE GROUP BY STATE HAVING COUNT(*) >= 2,train_sparc
10780,List the names of representatives that have not participated in elections listed here.,SELECT NAME FROM REPRESENTATIVE WHERE REPRESENTATIVE_ID NOT IN (SELECT REPRESENTATIVE_ID FROM ELECTION),train_sparc
10781,What is the name of the race held most recently?,SELECT NAME FROM RACES ORDER BY DATE DESC LIMIT 1,train_sparc
10782,What is the name and date of the most recent race?,"SELECT NAME , DATE FROM RACES ORDER BY DATE DESC LIMIT 1",train_sparc
10783,Find the names of all races held in 2017.,SELECT NAME FROM RACES WHERE YEAR = 2017,train_sparc
10784,Find the distinct names of all races held between 2014 and 2017?,SELECT DISTINCT NAME FROM RACES WHERE YEAR BETWEEN 2014 AND 2017,train_sparc
10785,List the forename and surname of all distinct drivers who once had laptime less than 93000 milliseconds?,"SELECT DISTINCT DRIVERS.FORENAME , DRIVERS.SURNAME FROM DRIVERS JOIN LAPTIMES ON DRIVERS.DRIVERID = LAPTIMES.DRIVERID WHERE LAPTIMES.MILLISECONDS < 93000",train_sparc
